REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-11,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,157.2,,,,1
2020-11,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,159.4,,,,1
2020-11,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,153.4,,,,1
2020-11,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.3,,,,1
2020-11,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,152.5,,,,1
2020-11,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,155.7,,,,1
2020-11,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,153.7,,,,1
2020-11,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,150.0,,,,1
2020-11,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,132.6,,,,1
2020-11,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,146.0,,,,1
2020-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,153.6,,,,1
2020-12,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,149.2,,,,1
2020-12,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,158.9,,,,1
2020-12,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,156.9,,,,1
2020-12,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,159.9,,,,1
2020-12,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,153.3,,,,1
2020-12,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,155.2,,,,1
2020-12,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,150.7,,,,1
2020-12,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,154.3,,,,1
2020-12,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,152.5,,,,1
2020-12,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,150.4,,,,1
2020-12,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,131.9,,,,1
2020-12,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,144.9,,,,1
2021-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,155.0,,,,1
2021-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,151.2,,,,1
2021-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,160.7,,,,1
2021-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,158.2,,,,1
2021-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,162.0,,,,1
2021-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,154.3,,,,1
2021-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.1,,,,1
2021-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,151.3,,,,1
2021-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,156.5,,,,1
2021-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,154.1,,,,1
2021-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,150.7,,,,1
2021-01,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,132.8,,,,1
2021-01,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,147.7,,,,1
2021-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,155.6,,,,1
2021-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,151.2,,,,1
2021-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,161.2,,,,1
2021-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,158.0,,,,1
2021-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,161.8,,,,1
2021-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,156.1,,,,1
2021-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.1,,,,1
2021-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,152.5,,,,1
2021-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,157.3,,,,1
2021-02,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,155.0,,,,1
2021-02,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,151.1,,,,1
2021-02,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,133.0,,,,1
2021-02,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,146.8,,,,1
2021-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,155.5,,,,1
2021-03,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,152.3,,,,1
2021-03,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,163.3,,,,1
2021-03,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,158.9,,,,1
2021-03,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,161.6,,,,1
2021-03,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,154.3,,,,1
2021-03,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.6,,,,1
2021-03,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,152.9,,,,1
2021-03,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,157.3,,,,1
2021-03,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,155.9,,,,1
2021-03,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,151.0,,,,1
2021-03,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,131.1,,,,1
2021-03,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,145.5,,,,1
2021-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,155.4,,,,1
2021-04,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,151.9,,,,1
2021-04,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,161.6,,,,1
2021-04,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,158.0,,,,1
2021-04,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,162.1,,,,1
2021-04,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,155.0,,,,1
2021-04,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,157.2,,,,1
2021-04,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,151.6,,,,1
2021-04,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,156.2,,,,1
2021-04,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,155.5,,,,1
2021-04,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,150.8,,,,1
2021-04,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,132.8,,,,1
2021-04,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,145.2,,,,1
2021-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,156.6,,,,1
2021-05,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,154.1,,,,1
2021-05,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,163.8,,,,1
2021-05,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,160.2,,,,1
2021-05,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,163.9,,,,1
2021-05,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,155.9,,,,1
2021-05,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,158.1,,,,1
2021-05,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,153.0,,,,1
2021-05,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,158.6,,,,1
2021-05,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,157.4,,,,1
2021-05,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,152.2,,,,1
2021-05,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,133.3,,,,1
2021-05,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,145.1,,,,1
2021-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,156.8,,,,1
2021-06,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,154.5,,,,1
2021-06,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,162.3,,,,1
2021-06,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,160.6,,,,1
2021-06,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,164.3,,,,1
2021-06,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,156.1,,,,1
2021-06,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,158.1,,,,1
2021-06,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,153.2,,,,1
2021-06,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,159.5,,,,1
2021-06,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,157.4,,,,1
2021-06,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,152.8,,,,1
2021-06,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,134.0,,,,1
2021-06,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,144.3,,,,1
2021-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,157.6,,,,1
2021-07,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,156.0,,,,1
2021-07,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,164.6,,,,1
2021-07,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,161.1,,,,1
2021-07,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,165.7,,,,1
2021-07,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,157.5,,,,1
2021-07,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,159.2,,,,1
2021-07,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,153.5,,,,1
2021-07,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,159.3,,,,1
2021-07,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,157.3,,,,1
2021-07,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,152.9,,,,1
2021-07,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,135.1,,,,1
2021-07,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,147.0,,,,1
2021-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,158.0,,,,1
2021-08,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,155.8,,,,1
2021-08,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,165.4,,,,1
2021-08,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,162.4,,,,1
2021-08,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,166.8,,,,1
2021-08,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,157.3,,,,1
2021-08,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,160.0,,,,1
2021-08,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,153.7,,,,1
2021-08,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,158.9,,,,1
2021-08,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,157.7,,,,1
2021-08,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,153.2,,,,1
2021-08,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,134.3,,,,1
2021-08,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,146.9,,,,1
2021-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,158.5,,,,1
2021-09,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,155.9,,,,1
2021-09,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,166.6,,,,1
2021-09,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,162.7,,,,1
2021-09,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,166.7,,,,1
2021-09,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,157.6,,,,1
2021-09,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,160.3,,,,1
2021-09,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,154.9,,,,1
2021-09,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,160.6,,,,1
2021-09,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,158.7,,,,1
2021-09,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,154.2,,,,1
2021-09,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,135.1,,,,1
2021-09,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,149.0,,,,1
2021-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,159.2,,,,1
2021-10,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,157.5,,,,1
2021-10,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,165.7,,,,1
2021-10,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,163.2,,,,1
2021-10,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,168.0,,,,1
2021-10,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,159.1,,,,1
2021-10,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,160.6,,,,1
2021-10,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,155.1,,,,1
2021-10,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,159.8,,,,1
2021-10,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,158.8,,,,1
2021-10,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,154.9,,,,1
2021-10,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,135.5,,,,1
2021-10,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,148.0,,,,1
2021-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,160.7,,,,1
2021-11,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,157.7,,,,1
2021-11,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,166.6,,,,1
2021-11,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,163.8,,,,1
2021-11,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,168.5,,,,1
2021-11,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,160.4,,,,1
2021-11,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,162.8,,,,1
2021-11,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,156.3,,,,1
2021-11,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,161.9,,,,1
2021-11,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,159.8,,,,1
2021-11,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,156.3,,,,1
2021-11,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,134.9,,,,1
2021-11,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,149.8,,,,1
2021-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,161.6,,,,1
2021-12,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,158.3,,,,1
2021-12,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,168.7,,,,1
2021-12,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,165.1,,,,1
2021-12,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,169.6,,,,1
2021-12,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,161.3,,,,1
2021-12,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,164.1,,,,1
2021-12,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,155.6,,,,1
2021-12,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,162.1,,,,1
2021-12,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,160.5,,,,1
2021-12,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,156.6,,,,1
2021-12,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,134.5,,,,1
2021-12,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,152.0,,,,1
2022-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,163.9,,,,1
2022-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,161.2,,,,1
2022-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,171.3,,,,1
2022-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,167.8,,,,1
2022-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,171.9,,,,1
2022-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,162.9,,,,1
2022-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,166.7,,,,1
2022-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,159.0,,,,1
2022-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,164.9,,,,1
2022-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,162.9,,,,1
2022-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,158.3,,,,1
2022-01,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,136.1,,,,1
2022-01,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,152.7,,,,1
2022-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,166.0,,,,1
2022-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,162.6,,,,1
2022-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,172.6,,,,1
2022-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,169.5,,,,1
2022-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,173.5,,,,1
2022-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,166.0,,,,1
2022-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,168.8,,,,1
2022-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,160.4,,,,1
2022-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,167.0,,,,1
2022-02,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,164.6,,,,1
2022-02,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,159.8,,,,1
2022-02,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,138.0,,,,1
2022-02,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,153.1,,,,1
2022-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,167.5,,,,1
2022-03,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,164.7,,,,1
2022-03,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,175.7,,,,1
2022-03,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,171.1,,,,1
2022-03,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,175.6,,,,1
2022-03,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,166.5,,,,1
2022-03,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,170.5,,,,1
2022-03,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,162.5,,,,1
2022-03,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,167.4,,,,1
2022-03,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,166.5,,,,1
2022-03,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,162.0,,,,1
2022-03,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,140.4,,,,1
2022-03,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,155.9,,,,1
2022-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,169.0,,,,1
2022-04,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,165.6,,,,1
2022-04,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,178.5,,,,1
2022-04,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,173.5,,,,1
2022-04,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,178.2,,,,1
2022-04,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,169.2,,,,1
2022-04,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,171.6,,,,1
2022-04,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,163.8,,,,1
2022-04,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,168.5,,,,1
2022-04,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,167.5,,,,1
2022-04,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,163.0,,,,1
2022-04,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,140.5,,,,1
2022-04,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,155.8,,,,1
2022-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,170.4,,,,1
2022-05,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,168.1,,,,1
2022-05,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,179.2,,,,1
2022-05,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,174.4,,,,1
2022-05,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,179.3,,,,1
2022-05,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,170.5,,,,1
2022-05,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,173.4,,,,1
2022-05,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,164.8,,,,1
2022-05,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,170.0,,,,1
2022-05,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,168.8,,,,1
2022-05,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,164.0,,,,1
2022-05,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,141.6,,,,1
2022-05,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,157.5,,,,1
2022-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,170.6,,,,1
2022-06,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,168.1,,,,1
2022-06,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,179.2,,,,1
2022-06,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,174.8,,,,1
2022-06,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,179.4,,,,1
2022-06,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,171.1,,,,1
2022-06,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,173.2,,,,1
2022-06,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,165.3,,,,1
2022-06,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,170.2,,,,1
2022-06,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,169.3,,,,1
2022-06,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,163.6,,,,1
2022-06,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,141.5,,,,1
2022-06,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,158.2,,,,1
2022-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,172.1,,,,1
2022-07,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,170.6,,,,1
2022-07,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,182.1,,,,1
2022-07,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,177.1,,,,1
2022-07,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,181.1,,,,1
2022-07,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,171.5,,,,1
2022-07,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,174.6,,,,1
2022-07,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,167.0,,,,1
2022-07,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,172.7,,,,1
2022-07,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,170.5,,,,1
2022-07,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,166.8,,,,1
2022-07,"Whitehorse, Yukon",2011A00056001009,Food,2002=100,17,units,0,v41692599,29.3,143.9,,,,1
2022-07,"Yellowknife, Northwest Territories",2011A00056106023,Food,2002=100,17,units,0,v41692723,30.3,158.7,,,,1
